country,country_code,city,state
"Netherlands",NL,"Opheusden","Gelderland"
"Netherlands",NL,"Opijnen","Gelderland"
"Netherlands",NL,"Orden","Gelderland"
"Netherlands",NL,"Otterlo","Gelderland"
"Netherlands",NL,"Oude IJsselstreek","Gelderland"
"Netherlands",NL,"Overasselt","Gelderland"
"Netherlands",NL,"Pannerden","Gelderland"
"Netherlands",NL,"Puiflijk","Gelderland"
"Netherlands",NL,"Putten","Gelderland"
"Netherlands",NL,"Renkum","Gelderland"
"Netherlands",NL,"Rheden","Gelderland"
"Netherlands",NL,"Rivierenkwartier","Gelderland"
"Netherlands",NL,"Rossum","Gelderland"
"Netherlands",NL,"Rozendaal","Gelderland"
"Netherlands",NL,"Ruurlo","Gelderland"
"Netherlands",NL,"Scherpenzeel","Gelderland"
"Netherlands",NL,"Silvolde","Gelderland"
"Netherlands",NL,"Sluisoord","Gelderland"
"Netherlands",NL,"Spainkbos","Gelderland"
"Netherlands",NL,"Sprengenbos","Gelderland"
"Netherlands",NL,"Sprengenweg-Noord","Gelderland"
"Netherlands",NL,"Sprenkelaar","Gelderland"
"Netherlands",NL,"Staatsliedenkwartier","Gelderland"
"Netherlands",NL,"Steenderen","Gelderland"
"Netherlands",NL,"Stegeslag","Gelderland"
"Netherlands",NL,"Sterrenberg","Gelderland"
"Netherlands",NL,"Terborg","Gelderland"
"Netherlands",NL,"Terschuur","Gelderland"
"Netherlands",NL,"Terwolde","Gelderland"
"Netherlands",NL,"Tiel","Gelderland"
"Netherlands",NL,"Tolkamer","Gelderland"
"Netherlands",NL,"Tricht","Gelderland"
"Netherlands",NL,"Twello","Gelderland"
"Netherlands",NL,"Uddel","Gelderland"
"Netherlands",NL,"Ugchelen","Gelderland"
"Netherlands",NL,"Vaassen","Gelderland"
"Netherlands",NL,"Valburg","Gelderland"
"Netherlands",NL,"Valendries","Gelderland"
"Netherlands",NL,"Varsseveld","Gelderland"
"Netherlands",NL,"Velp","Gelderland"
"Netherlands",NL,"Vogelkwartier","Gelderland"
"Netherlands",NL,"Voorst","Gelderland"
"Netherlands",NL,"Voorthuizen","Gelderland"
"Netherlands",NL,"Vorden","Gelderland"
"Netherlands",NL,"Vredenburg","Gelderland"
"Netherlands",NL,"Vuren","Gelderland"
"Netherlands",NL,"Waardenburg","Gelderland"
"Netherlands",NL,"Wageningen","Gelderland"
"Netherlands",NL,"Wapenveld","Gelderland"
"Netherlands",NL,"Warnsveld","Gelderland"
"Netherlands",NL,"Wekerom","Gelderland"
"Netherlands",NL,"Welgelegen","Gelderland"
"Netherlands",NL,"West Betuwe","Gelderland"
"Netherlands",NL,"Westeneng","Gelderland"
"Netherlands",NL,"Westenenk","Gelderland"
"Netherlands",NL,"Westervoort","Gelderland"
"Netherlands",NL,"Wijchen","Gelderland"
"Netherlands",NL,"Winkewijert","Gelderland"
"Netherlands",NL,"Winterswijk","Gelderland"
"Netherlands",NL,"Wisch","Gelderland"
"Netherlands",NL,"Wolfheze","Gelderland"
"Netherlands",NL,"Woudhuis","Gelderland"
"Netherlands",NL,"Zaltbommel","Gelderland"
"Netherlands",NL,"Zeddam","Gelderland"
"Netherlands",NL,"Zelhem","Gelderland"
"Netherlands",NL,"Zetten","Gelderland"
"Netherlands",NL,"Zevenaar","Gelderland"
"Netherlands",NL,"Zevenhuizen","Gelderland"
"Netherlands",NL,"Zoelen","Gelderland"
"Netherlands",NL,"Zonnemaat","Gelderland"
"Netherlands",NL,"Zuilichem","Gelderland"
"Netherlands",NL,"Zutphen","Gelderland"
"Netherlands",NL,"Aduard","Groningen"
"Netherlands",NL,"Appingedam","Groningen"
"Netherlands",NL,"Baflo","Groningen"
"Netherlands",NL,"Bedum","Groningen"
"Netherlands",NL,"Bellingwolde","Groningen"
"Netherlands",NL,"Blijham","Groningen"
"Netherlands",NL,"Coendersborg","Groningen"
"Netherlands",NL,"De Wijert","Groningen"
"Netherlands",NL,"Delfzijl","Groningen"
"Netherlands",NL,"Eenrum","Groningen"
"Netherlands",NL,"Eexta","Groningen"
"Netherlands",NL,"Farmsum","Groningen"
"Netherlands",NL,"Gemeente  Oldambt","Groningen"
"Netherlands",NL,"Gemeente Appingedam","Groningen"
"Netherlands",NL,"Gemeente Delfzijl","Groningen"
"Netherlands",NL,"Gemeente Groningen","Groningen"
"Netherlands",NL,"Gemeente Loppersum","Groningen"
"Netherlands",NL,"Gemeente Pekela","Groningen"
"Netherlands",NL,"Gemeente Stadskanaal","Groningen"
"Netherlands",NL,"Gemeente Veendam","Groningen"
"Netherlands",NL,"Glimmen","Groningen"
"Netherlands",NL,"Grijpskerk","Groningen"
"Netherlands",NL,"Groningen","Groningen"
"Netherlands",NL,"Grootegast","Groningen"
"Netherlands",NL,"Haren","Groningen"
"Netherlands",NL,"Harkstede","Groningen"
"Netherlands",NL,"Heiligerlee","Groningen"
"Netherlands",NL,"Helpman","Groningen"
"Netherlands",NL,"Hoogezand","Groningen"
"Netherlands",NL,"Korrewegwijk","Groningen"
"Netherlands",NL,"Leek","Groningen"
"Netherlands",NL,"Leens","Groningen"
"Netherlands",NL,"Loppersum","Groningen"
"Netherlands",NL,"Marum","Groningen"
"Netherlands",NL,"Meeden","Groningen"
"Netherlands",NL,"Middelstum","Groningen"
"Netherlands",NL,"Midden-Groningen","Groningen"
"Netherlands",NL,"Midwolda","Groningen"
"Netherlands",NL,"Niekerk","Groningen"
"Netherlands",NL,"Nieuwe Pekela","Groningen"
"Netherlands",NL,"Nieuwolda","Groningen"
"Netherlands",NL,"Noordbroek","Groningen"
"Netherlands",NL,"Noordhorn","Groningen"
"Netherlands",NL,"Obergum","Groningen"
"Netherlands",NL,"Oldehove","Groningen"
"Netherlands",NL,"Ommelanderwijk","Groningen"
"Netherlands",NL,"Onstwedde","Groningen"
"Netherlands",NL,"Oosterhoogebrug","Groningen"
"Netherlands",NL,"Oosterpark","Groningen"
"Netherlands",NL,"Oude Pekela","Groningen"
"Netherlands",NL,"Reitdiep","Groningen"
"Netherlands",NL,"Sappemeer","Groningen"
"Netherlands",NL,"Scheemda","Groningen"
"Netherlands",NL,"Schildwolde","Groningen"
"Netherlands",NL,"Sellingen","Groningen"
"Netherlands",NL,"Selwerd","Groningen"
"Netherlands",NL,"Siddeburen","Groningen"
"Netherlands",NL,"Slochteren","Groningen"
"Netherlands",NL,"Spijk","Groningen"
"Netherlands",NL,"Stadskanaal","Groningen"
"Netherlands",NL,"Ten Boer","Groningen"
"Netherlands",NL,"Ter Apel","Groningen"
"Netherlands",NL,"Tuikwerd","Groningen"
"Netherlands",NL,"Uithuizen","Groningen"
"Netherlands",NL,"Uithuizermeeden","Groningen"
"Netherlands",NL,"Ulrum","Groningen"
"Netherlands",NL,"Usquert","Groningen"
"Netherlands",NL,"Veendam","Groningen"
"Netherlands",NL,"Vlagtwedde","Groningen"
"Netherlands",NL,"Wagenborgen","Groningen"
"Netherlands",NL,"Warffum","Groningen"
"Netherlands",NL,"Westerlee","Groningen"
"Netherlands",NL,"Westerwolde","Groningen"
"Netherlands",NL,"Wildervank","Groningen"
"Netherlands",NL,"Winschoten","Groningen"
"Netherlands",NL,"Winsum","Groningen"
"Netherlands",NL,"Zoutkamp","Groningen"
"Netherlands",NL,"Zuidbroek","Groningen"
"Netherlands",NL,"Zuidhorn","Groningen"
"Netherlands",NL,"Abdissenbosch","Limburg"
"Netherlands",NL,"Amby","Limburg"
"Netherlands",NL,"America","Limburg"
"Netherlands",NL,"Amstenrade","Limburg"
"Netherlands",NL,"Arcen","Limburg"
"Netherlands",NL,"Baarlo","Limburg"
"Netherlands",NL,"Banholt","Limburg"
"Netherlands",NL,"Beegden","Limburg"
"Netherlands",NL,"Beek","Limburg"
"Netherlands",NL,"Beersdal","Limburg"
"Netherlands",NL,"Beesel","Limburg"
"Netherlands",NL,"Belfort","Limburg"
"Netherlands",NL,"Berg","Limburg"
"Netherlands",NL,"Beringe","Limburg"
"Netherlands",NL,"Biesland","Limburg"
"Netherlands",NL,"Bleijerheide","Limburg"
"Netherlands",NL,"Blitterswijck","Limburg"
"Netherlands",NL,"Bocholtz","Limburg"
"Netherlands",NL,"Borgharen","Limburg"
"Netherlands",NL,"Born","Limburg"
"Netherlands",NL,"Brabander","Limburg"
"Netherlands",NL,"Brachterbeek","Limburg"
"Netherlands",NL,"Broekhem","Limburg"
"Netherlands",NL,"Broeksittard","Limburg"
"Netherlands",NL,"Brukske","Limburg"
"Netherlands",NL,"Brunssum","Limburg"
"Netherlands",NL,"Buchten","Limburg"
"Netherlands",NL,"Budschop","Limburg"
"Netherlands",NL,"Bunde","Limburg"
"Netherlands",NL,"Chevremont","Limburg"
"Netherlands",NL,"De Heeg","Limburg"
"Netherlands",NL,"Doenrade","Limburg"
"Netherlands",NL,"Egchel","Limburg"
"Netherlands",NL,"Eijsden","Limburg"
"Netherlands",NL,"Eijsden-Margraten","Limburg"
"Netherlands",NL,"Einighausen","Limburg"
"Netherlands",NL,"Elsloo","Limburg"
"Netherlands",NL,"Geleen","Limburg"
"Netherlands",NL,"Gemeente Beek","Limburg"
"Netherlands",NL,"Gemeente Beesel","Limburg"
"Netherlands",NL,"Gemeente Bergen","Limburg"
"Netherlands",NL,"Gemeente Brunssum","Limburg"
"Netherlands",NL,"Gemeente Echt-Susteren","Limburg"
"Netherlands",NL,"Gemeente Gennep","Limburg"
"Netherlands",NL,"Gemeente Heerlen","Limburg"
"Netherlands",NL,"Gemeente Horst aan de Maas","Limburg"
"Netherlands",NL,"Gemeente Kerkrade","Limburg"
"Netherlands",NL,"Gemeente Leudal","Limburg"
"Netherlands",NL,"Gemeente Maasgouw","Limburg"
"Netherlands",NL,"Gemeente Maastricht","Limburg"
"Netherlands",NL,"Gemeente Meerssen","Limburg"
"Netherlands",NL,"Gemeente Mook en Middelaar","Limburg"
"Netherlands",NL,"Gemeente Nederweert","Limburg"
"Netherlands",NL,"Gemeente Peel en Maas","Limburg"
"Netherlands",NL,"Gemeente Roerdalen","Limburg"
"Netherlands",NL,"Gemeente Roermond","Limburg"
"Netherlands",NL,"Gemeente Simpelveld","Limburg"
"Netherlands",NL,"Gemeente Sittard-Geleen","Limburg"
"Netherlands",NL,"Gemeente Stein","Limburg"
"Netherlands",NL,"Gemeente Vaals","Limburg"
"Netherlands",NL,"Gemeente Venlo","Limburg"
"Netherlands",NL,"Gemeente Venray","Limburg"
"Netherlands",NL,"Gemeente Voerendaal","Limburg"
"Netherlands",NL,"Gemeente Weert","Limburg"
"Netherlands",NL,"Gennep","Limburg"
"Netherlands",NL,"Gracht","Limburg"
"Netherlands",NL,"Grashoek","Limburg"
"Netherlands",NL,"Grevenbicht","Limburg"
"Netherlands",NL,"Gronsveld","Limburg"
"Netherlands",NL,"Gulpen","Limburg"
"Netherlands",NL,"Gulpen-Wittem","Limburg"
"Netherlands",NL,"Guttecoven","Limburg"
"Netherlands",NL,"Haanrade","Limburg"
"Netherlands",NL,"Haelen","Limburg"
"Netherlands",NL,"Heel","Limburg"
"Netherlands",NL,"Heer","Limburg"
"Netherlands",NL,"Heerlen","Limburg"
"Netherlands",NL,"Hegelsom","Limburg"
"Netherlands",NL,"Heide","Limburg"
"Netherlands",NL,"Heijen","Limburg"
"Netherlands",NL,"Heksenberg","Limburg"
"Netherlands",NL,"Helden","Limburg"
"Netherlands",NL,"Herkenbosch","Limburg"
"Netherlands",NL,"Herten","Limburg"
"Netherlands",NL,"Heugem","Limburg"
"Netherlands",NL,"Heythuysen","Limburg"
"Netherlands",NL,"Hoensbroek","Limburg"
"Netherlands",NL,"Holtum","Limburg"
"Netherlands",NL,"Holz","Limburg"
"Netherlands",NL,"Hopel","Limburg"
"Netherlands",NL,"Houthem","Limburg"
"Netherlands",NL,"Hulsberg","Limburg"
"Netherlands",NL,"Husken","Limburg"
"Netherlands",NL,"Kaalheide","Limburg"
"Netherlands",NL,"Kakert","Limburg"
"Netherlands",NL,"Keent","Limburg"
"Netherlands",NL,"Kelpen-Oler","Limburg"
"Netherlands",NL,"Kerensheide","Limburg"
"Netherlands",NL,"Kerkrade","Limburg"
"Netherlands",NL,"Kessel","Limburg"
"Netherlands",NL,"Klimmen","Limburg"
"Netherlands",NL,"Koningsbosch","Limburg"
"Netherlands",NL,"Koningslust","Limburg"
"Netherlands",NL,"Kruisberg","Limburg"
"Netherlands",NL,"Kunrade","Limburg"
"Netherlands",NL,"Landgraaf","Limburg"
"Netherlands",NL,"Lauradorp","Limburg"
"Netherlands",NL,"Leeuwen","Limburg"
"Netherlands",NL,"Leuken","Limburg"
"Netherlands",NL,"Leunen","Limburg"
"Netherlands",NL,"Lichtenberg","Limburg"
"Netherlands",NL,"Limbricht","Limburg"
"Netherlands",NL,"Limmel","Limburg"
"Netherlands",NL,"Lindenheuvel","Limburg"
"Netherlands",NL,"Linne","Limburg"
"Netherlands",NL,"Lottum","Limburg"
"Netherlands",NL,"Maasbracht","Limburg"
"Netherlands",NL,"Maasbree","Limburg"
"Netherlands",NL,"Maastricht","Limburg"
"Netherlands",NL,"Malberg","Limburg"
"Netherlands",NL,"Margraten","Limburg"
"Netherlands",NL,"Mariarade","Limburg"
"Netherlands",NL,"Mechelen","Limburg"
"Netherlands",NL,"Meerlo","Limburg"
"Netherlands",NL,"Meerssen","Limburg"
"Netherlands",NL,"Meezenbroek","Limburg"
"Netherlands",NL,"Meijel","Limburg"
"Netherlands",NL,"Melderslo","Limburg"
"Netherlands",NL,"Melick","Limburg"
"Netherlands",NL,"Merkelbeek","Limburg"
"Netherlands",NL,"Merselo","Limburg"
"Netherlands",NL,"Merum","Limburg"
"Netherlands",NL,"Milsbeek","Limburg"
"Netherlands",NL,"Moesel","Limburg"
"Netherlands",NL,"Montfort","Limburg"
"Netherlands",NL,"Mook","Limburg"
"Netherlands",NL,"Munstergeleen","Limburg"
"Netherlands",NL,"Nederweert","Limburg"
"Netherlands",NL,"Neerbeek","Limburg"
"Netherlands",NL,"Nieuw-Lotbroek","Limburg"
"Netherlands",NL,"Nieuwdorp","Limburg"
"Netherlands",NL,"Nuth","Limburg"
"Netherlands",NL,"Obbicht","Limburg"
"Netherlands",NL,"Offenbeek","Limburg"
"Netherlands",NL,"Oirlo","Limburg"
"Netherlands",NL,"Oirsbeek","Limburg"
"Netherlands",NL,"Oostrum","Limburg"
"Netherlands",NL,"Ophoven","Limburg"
"Netherlands",NL,"Ospel","Limburg"
"Netherlands",NL,"Ottersum","Limburg"
"Netherlands",NL,"Oud-Caberg","Limburg"
"Netherlands",NL,"Overhoven","Limburg"
"Netherlands",NL,"Panningen","Limburg"
"Netherlands",NL,"Passart","Limburg"
"Netherlands",NL,"Peij","Limburg"
"Netherlands",NL,"Posterholt","Limburg"
"Netherlands",NL,"Pottenberg","Limburg"
"Netherlands",NL,"Puth","Limburg"
"Netherlands",NL,"Reuver","Limburg"
"Netherlands",NL,"Roermond","Limburg"
"Netherlands",NL,"Roosteren","Limburg"
"Netherlands",NL,"Rothem","Limburg"
"Netherlands",NL,"Scharn","Limburg"
"Netherlands",NL,"Schilberg","Limburg"
"Netherlands",NL,"Schimmert","Limburg"
"Netherlands",NL,"Schinnen","Limburg"
"Netherlands",NL,"Schinveld","Limburg"
"Netherlands",NL,"Sevenum","Limburg"
"Netherlands",NL,"Sibbe","Limburg"
"Netherlands",NL,"Simpelveld","Limburg"
"Netherlands",NL,"Sint Joost","Limburg"
"Netherlands",NL,"Sint Odiliënberg","Limburg"
"Netherlands",NL,"Sittard","Limburg"
"Netherlands",NL,"Spaubeek","Limburg"
"Netherlands",NL,"Spekholzerheide","Limburg"
"Netherlands",NL,"Stadbroek","Limburg"
"Netherlands",NL,"Stein","Limburg"
"Netherlands",NL,"Stramproy","Limburg"
"Netherlands",NL,"Tegelen","Limburg"
"Netherlands",NL,"Terwinselen","Limburg"
"Netherlands",NL,"Thorn","Limburg"
"Netherlands",NL,"Tienray","Limburg"
"Netherlands",NL,"Ubachsberg","Limburg"
"Netherlands",NL,"Ulestraten","Limburg"
"Netherlands",NL,"Urmond","Limburg"
"Netherlands",NL,"Vaals","Limburg"
"Netherlands",NL,"Valkenburg","Limburg"
"Netherlands",NL,"Valkenburg aan de Geul","Limburg"
"Netherlands",NL,"Veltum","Limburg"
"Netherlands",NL,"Venlo","Limburg"
"Netherlands",NL,"Venray","Limburg"
"Netherlands",NL,"Vijlen","Limburg"
"Netherlands",NL,"Vlodrop","Limburg"
"Netherlands",NL,"Voerendaal","Limburg"
"Netherlands",NL,"Vrieheide","Limburg"
"Netherlands",NL,"Wanssum","Limburg"
"Netherlands",NL,"Waubach","Limburg"
"Netherlands",NL,"Weert","Limburg"
"Netherlands",NL,"Well","Limburg"
"Netherlands",NL,"Wellerlooi","Limburg"
"Netherlands",NL,"Wessem","Limburg"
"Netherlands",NL,"Wijlre","Limburg"
"Netherlands",NL,"Wijnandsrade","Limburg"
"Netherlands",NL,"Wolder","Limburg"
"Netherlands",NL,"Ysselsteyn","Limburg"
"Netherlands",NL,"'s Gravenmoer","North Brabant"
"Netherlands",NL,"'s-Hertogenbosch","North Brabant"
"Netherlands",NL,"'t Hofke","North Brabant"
"Netherlands",NL,"Aalburg","North Brabant"
"Netherlands",NL,"Aalst","North Brabant"
"Netherlands",NL,"Aarle-Rixtel","North Brabant"
"Netherlands",NL,"Abcoven","North Brabant"
"Netherlands",NL,"Akert","North Brabant"
"Netherlands",NL,"Almkerk","North Brabant"
"Netherlands",NL,"Alphen","North Brabant"
"Netherlands",NL,"Andel","North Brabant"
"Netherlands",NL,"Asten","North Brabant"
"Netherlands",NL,"Baardwijk","North Brabant"
"Netherlands",NL,"Baarle-Nassau","North Brabant"
"Netherlands",NL,"Bakel","North Brabant"
"Netherlands",NL,"Bavel","North Brabant"
"Netherlands",NL,"Beek","North Brabant"
"Netherlands",NL,"Beers","North Brabant"
"Netherlands",NL,"Belcrum","North Brabant"
"Netherlands",NL,"Bergeijk","North Brabant"
"Netherlands",NL,"Bergen op Zoom","North Brabant"
"Netherlands",NL,"Berghem","North Brabant"
"Netherlands",NL,"Berlicum","North Brabant"
"Netherlands",NL,"Besoijen","North Brabant"
"Netherlands",NL,"Best","North Brabant"
"Netherlands",NL,"Besterd","North Brabant"
"Netherlands",NL,"Biesdonk","North Brabant"
"Netherlands",NL,"Bitswijk","North Brabant"
"Netherlands",NL,"Blaarthem","North Brabant"
"Netherlands",NL,"Bladel","North Brabant"
"Netherlands",NL,"Boekel","North Brabant"
"Netherlands",NL,"Bosschenhoofd","North Brabant"
"Netherlands",NL,"Boxmeer","North Brabant"
"Netherlands",NL,"Boxtel","North Brabant"
"Netherlands",NL,"Brand","North Brabant"
"Netherlands",NL,"Breda","North Brabant"
"Netherlands",NL,"Breugel","North Brabant"
"Netherlands",NL,"Broekhoven","North Brabant"
"Netherlands",NL,"Budel","North Brabant"
"Netherlands",NL,"Budel-Dorplein","North Brabant"
"Netherlands",NL,"Budel-Schoot","North Brabant"
"Netherlands",NL,"Chaam","North Brabant"
"Netherlands",NL,"Coevering","North Brabant"
"Netherlands",NL,"Cranendonck","North Brabant"
"Netherlands",NL,"Cuijk","North Brabant"
"Netherlands",NL,"De Blaak","North Brabant"
"Netherlands",NL,"De Doornakkers","North Brabant"
"Netherlands",NL,"De Kruiskamp","North Brabant"
"Netherlands",NL,"De Reit","North Brabant"
"Netherlands",NL,"De Rompert","North Brabant"
"Netherlands",NL,"Den Dungen","North Brabant"
"Netherlands",NL,"Deuteren","North Brabant"
"Netherlands",NL,"Diessen","North Brabant"
"Netherlands",NL,"Dinteloord","North Brabant"
"Netherlands",NL,"Dommelen","North Brabant"
"Netherlands",NL,"Dongen","North Brabant"
"Netherlands",NL,"Donk","North Brabant"
"Netherlands",NL,"Doonheide","North Brabant"
"Netherlands",NL,"Dorst","North Brabant"
"Netherlands",NL,"Duizel","North Brabant"
"Netherlands",NL,"Eckart","North Brabant"
"Netherlands",NL,"Eerde","North Brabant"
"Netherlands",NL,"Eerschot","North Brabant"
"Netherlands",NL,"Eersel","North Brabant"
"Netherlands",NL,"Eindhoven","North Brabant"
"Netherlands",NL,"Ekenrooi","North Brabant"
"Netherlands",NL,"Elshout","North Brabant"
"Netherlands",NL,"Enschot","North Brabant"
"Netherlands",NL,"Erp","North Brabant"
"Netherlands",NL,"Esch","North Brabant"
"Netherlands",NL,"Fijnaart","North Brabant"
"Netherlands",NL,"Gageldonk","North Brabant"
"Netherlands",NL,"Geenhoven","North Brabant"
"Netherlands",NL,"Geertruidenberg","North Brabant"
"Netherlands",NL,"Geffen","North Brabant"
"Netherlands",NL,"Geldrop","North Brabant"
"Netherlands",NL,"Gemeente 's-Hertogenbosch","North Brabant"
"Netherlands",NL,"Gemeente Alphen-Chaam","North Brabant"
"Netherlands",NL,"Gemeente Asten","North Brabant"
"Netherlands",NL,"Gemeente Baarle-Nassau","North Brabant"
"Netherlands",NL,"Gemeente Bergen op Zoom","North Brabant"
"Netherlands",NL,"Gemeente Bernheze","North Brabant"
"Netherlands",NL,"Gemeente Best","North Brabant"
"Netherlands",NL,"Gemeente Bladel","North Brabant"
"Netherlands",NL,"Gemeente Boekel","North Brabant"
"Netherlands",NL,"Gemeente Boxmeer","North Brabant"
"Netherlands",NL,"Gemeente Boxtel","North Brabant"
"Netherlands",NL,"Gemeente Breda","North Brabant"
"Netherlands",NL,"Gemeente Cranendonck","North Brabant"
"Netherlands",NL,"Gemeente Cuijk","North Brabant"
"Netherlands",NL,"Gemeente Deurne","North Brabant"
"Netherlands",NL,"Gemeente Dongen","North Brabant"
"Netherlands",NL,"Gemeente Drimmelen","North Brabant"
"Netherlands",NL,"Gemeente Eersel","North Brabant"
"Netherlands",NL,"Gemeente Eindhoven","North Brabant"
"Netherlands",NL,"Gemeente Etten-Leur","North Brabant"
"Netherlands",NL,"Gemeente Geertruidenberg","North Brabant"
"Netherlands",NL,"Gemeente Geldrop-Mierlo","North Brabant"
"Netherlands",NL,"Gemeente Gemert-Bakel","North Brabant"
"Netherlands",NL,"Gemeente Gilze en Rijen","North Brabant"
"Netherlands",NL,"Gemeente Goirle","North Brabant"
"Netherlands",NL,"Gemeente Grave","North Brabant"
"Netherlands",NL,"Gemeente Haaren","North Brabant"
"Netherlands",NL,"Gemeente Halderberge","North Brabant"
"Netherlands",NL,"Gemeente Heeze-Leende","North Brabant"
"Netherlands",NL,"Gemeente Helmond","North Brabant"
"Netherlands",NL,"Gemeente Heusden","North Brabant"
"Netherlands",NL,"Gemeente Hilvarenbeek","North Brabant"
"Netherlands",NL,"Gemeente Laarbeek","North Brabant"
"Netherlands",NL,"Gemeente Landerd","North Brabant"
"Netherlands",NL,"Gemeente Loon op Zand","North Brabant"
"Netherlands",NL,"Gemeente Mill en Sint Hubert","North Brabant"
"Netherlands",NL,"Gemeente Moerdijk","North Brabant"
"Netherlands",NL,"Gemeente Nuenen, Gerwen en Nederwetten","North Brabant"
"Netherlands",NL,"Gemeente Oirschot","North Brabant"
"Netherlands",NL,"Gemeente Oisterwijk","North Brabant"
"Netherlands",NL,"Gemeente Oosterhout","North Brabant"
"Netherlands",NL,"Gemeente Oss","North Brabant"
"Netherlands",NL,"Gemeente Reusel-De Mierden","North Brabant"
"Netherlands",NL,"Gemeente Rucphen","North Brabant"
"Netherlands",NL,"Gemeente Sint Anthonis","North Brabant"
"Netherlands",NL,"Gemeente Sint-Michielsgestel","North Brabant"
"Netherlands",NL,"Gemeente Someren","North Brabant"
"Netherlands",NL,"Gemeente Son en Breugel","North Brabant"
"Netherlands",NL,"Gemeente Steenbergen","North Brabant"
"Netherlands",NL,"Gemeente Tilburg","North Brabant"
